"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-14","8.50",,,"0.00","0.0","0.0","46","63","29","  190","  170",,"16.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-15","16.33",,,"0.00","0.0","0.0","44","48","27","  350","  340",,"36.0","44.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-16","6.26",,,"0.00","0.0","0.0","38","62","24","  280","  280",,"14.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-17","17.00",,,"0.00","0.0","0.0","53","72","35","  270","  260",,"40.0","50.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-18","17.22",,,"0.00","0.0","0.0","37","40","25","  350","  350",,"45.0","55.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-19","8.50",,,"0.00","0.0","0.0","34","56","17","  210","  200",,"17.0","21.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-20","11.41",,,"0.00","0.0","0.0","46","66","22","  300","  290",,"28.0","35.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-21","10.29",,,"0.00","0.0","0.0","41","50","24","   20","   20",,"29.1","36.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-22","11.41",,,"0.06","0.5","0.0","32","36","19","  140","  150",,"23.9","30.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-23","12.08",,,"0.00","0.0","0.0","32","60","17","   20","  270",,"29.1","35.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-24","7.61",,,"0.00","0.0","0.0","36","43","19","   30","   20",,"18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-25","8.50",,,"0.00","0.0","0.0","36","64","16","  120","  120",,"21.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-26","13.65",,,"0.00","0.0","0.0","51","67","37","  280","  290",,"36.9","46.1",,,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-27","10.29",,,"0.07","0.0","0.0","47","58","35","  290","  290",,"31.1","38.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-28","14.76",,,"0.08","0.7","0.0","43","54","29","  290","  300",,"30.0","36.9","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-29","10.74",,,"0.00","0.0","0.0","45","67","28","  210","  200",,"21.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-30","21.03",,,"0.00","0.0","0.0","56","71","40","  210","  220",,"40.9","53.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-03-31","15.43",,,"0.00","0.0","0.0","51","56","33","  270","  270",,"36.0","44.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-01","10.74",,,"0.00","0.0","0.0","42","59","31","  170","  160",,"23.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-02","11.63",,,"0.23","0.0","0.0","40","54","25","   30","   40",,"21.9","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-03","13.20",,,"0.26","3.4","3.1","37","45","30","  360","   10",,"25.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-04","11.18",,,"0.00","0.0","0.0","36","52","22","  180","  180",,"19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-05","7.83",,,"0.00","0.0","0.0","45","59","34","  340","  330",,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-06","8.28",,,"0.00","0.0","0.0","45","56","34","  270","  270",,"31.1","38.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-07","16.78",,,"0.00","0.0","0.0","44","54","34","  340","  330",,"36.9","53.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-08","8.50",,,"0.00","0.0","0.0","49","69","34","  210","  300",,"16.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-09","12.75",,,"0.00","0.0","0.0","59","76","47","  290","  290",,"23.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-10","9.62",,,"0.00","0.0","0.0","57","69","38","  140","  110",,"23.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-11","7.61",,,"0.00","0.0","0.0","58","77","41","  210","  140",,"16.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-12","9.84",,,"0.00","0.0","0.0","62","72","45","   10","   10",,"21.9","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-13","18.34",,,"0.20","2.2","0.0","41","45","20","   10","   10",,"31.1","38.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-14","9.62",,,"0.00","0.0","2.0","25","41","18","  340","  340",,"18.1","21.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-15","11.63",,,"0.00","0.0","0.0","42","65","31","  280","  280",,"25.1","30.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-16","11.86",,,"0.00","0.0","0.0","49","55","33","   40","   20",,"25.9","36.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-17","10.74",,,"0.00","0.0","0.0","45","64","29","  180","  180",,"23.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-18","11.63",,,"0.00","0.0","0.0","58","79","42","  300","  310",,"25.1","30.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-19","10.51",,,"0.07","0.0","0.0","60","67","47","  280","  100",,"18.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-20","8.50",,,"0.00","0.0","0.0","56","74","43","  270","  270",,"23.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-21","11.86",,,"0.00","0.0","0.0","57","69","44","  200","  190",,"29.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-22","11.41",,,"0.00","0.0","0.0","61","80","47","  250","  260",,"30.0","35.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-23","15.21",,,"0.19","0.0","0.0","63","74","40","   60","   70",,"36.9","42.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-24","9.17",,,"0.00","0.0","0.0","46","64","34","  110","  340",,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-25","17.00",,,"0.00","0.0","0.0","55","76","36","  160","  150",,"30.0","38.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-26","15.21",,,"0.00","0.0","0.0","63","78","46","  210","  210",,"35.1","40.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-27","18.34",,,"0.29","0.0","0.0","50","53","37","  360","  360",,"33.1","40.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-28","19.24",,,"0.00","0.0","0.0","45","56","34","  350","  350",,"35.1","42.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-29","27.51",,,"0.00","0.0","0.0","44","52","31","  340","  340",,"49.0","66.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-04-30","22.82",,,"0.00","0.0","0.0","40","51","29","  350","  340",,"40.9","53.0","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-01","15.43",,,"0.00","0.0","0.0","46","61","34","  360","  360",,"33.1","40.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-02","10.96",,,"0.00","0.0","0.0","54","77","38","  300","  280",,"29.1","36.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-03","10.51",,,"0.00","0.0","0.0","65","80","48","  260","  250",,"19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-04","11.18",,,"0.00","0.0","0.0","69","85","52","  220","  160",,"21.0","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-05","11.18",,,"0.00","0.0","0.0","67","83","49","  210","  210",,"23.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-06","11.86",,,"0.00","0.0","0.0","64","77","50","   90","   70",,"21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-07","13.87",,,"0.06","0.0","0.0","58","68","39","   30","  100",,"25.9","38.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-08","8.05",,,"0.37","0.0","0.0","44","54","36","  350","  350",,"31.1","36.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-09","8.50",,,"0.01","0.0","0.0","47","64","34","  270","  260",,"31.1","40.9","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-10","10.07",,,"0.03","0.0","0.0","54","69","42","  170","  170",,"23.0","35.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-11","16.33",,,"0.70","0.4","0.0","41","46","32","  340","  320",,"25.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-12","14.76",,,"0.20","0.7","1.2","33","43","30","   10","  360",,"25.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-13","10.96",,,"0.00","0.0","0.0","39","52","31","   10","   20",,"21.0","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-14","9.17",,,"0.00","0.0","0.0","44","58","32","  360","  350",,"29.1","38.0",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-15","8.50",,,"0.00","0.0","0.0","49","62","38","  200","  340",,"15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-16","12.97",,,"0.00","0.0","0.0","52","64","39","   10","   10",,"25.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-17","9.40",,,"0.00","0.0","0.0","53","70","43","   80","   70",,"21.9","28.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-18","9.84",,,"0.00","0.0","0.0","62","84","48","  210","  210",,"25.9","31.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-19","11.41",,,"0.00","0.0","0.0","67","80","50","  350","  350",,"19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-20","9.62",,,"0.26","0.0","0.0","62","73","52","   80","   80",,"25.9","33.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-21","13.42",,,"1.20","0.0","0.0","58","70","51","  330","  330",,"36.9","42.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-22","10.29",,,"0.54","0.0","0.0","58","73","49","  360","  350",,"25.9","36.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-23","9.17",,,"0.04","0.0","0.0","57","72","46","  110","  110",,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-24","8.50",,,"0.00","0.0","0.0","60","69","52","  220","  220",,"23.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-25","9.84",,,"0.05","0.0","0.0","59","71","49","  220","  220",,"30.0","35.1",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-26","7.83",,,"0.00","0.0","0.0","60","75","50","  310","  320",,"21.9","28.0",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-27","7.61",,,"0.00","0.0","0.0","66","83","51","   40","  340",,"16.1","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-28","8.28",,,"0.00","0.0","0.0","70","87","53","  190","  240",,"17.0","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-29","10.74",,,"0.00","0.0","0.0","72","87","56","  190","  140",,"30.0","38.9",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-30","9.40",,,"0.04","0.0","0.0","66","71","54","  320","   10",,"21.9","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-05-31","9.62",,,"0.01","0.0","0.0","62","81","50","  160","  160",,"23.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-01","8.95",,,"0.00","0.0","0.0","70","83","55","   20","   30",,"25.1","31.1",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-02","7.38",,,"0.00","0.0","0.0","66","84","49","  100","  190",,"19.9","23.9",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-03","12.08",,,"0.00","0.0","0.0","73","92","55","  260","  260",,"28.0","36.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-04","10.74",,,"0.01","0.0","0.0","68","85","50","  160","  170",,"29.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-05","12.53",,,"0.05","0.0","0.0","65","76","48","  160","  160",,"28.0","36.9",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-06","17.22",,,"0.00","0.0","0.0","66","80","50","  190","  190",,"31.1","38.0",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-07","12.75",,,"0.00","0.0","0.0","58","71","46","   30","   50",,"25.1","33.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-08","12.75",,,"0.38","0.0","0.0","58","71","47","  350","  350",,"32.0","42.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-09","12.53",,,"0.00","0.0","0.0","53","69","44","  360","  360",,"25.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-10","9.84",,,"0.00","0.0","0.0","64","86","45","  330","  330",,"25.1","31.1",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-11","9.84",,,"0.01","0.0","0.0","70","85","53","   10","   10",,"30.0","38.0",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-12","11.41",,,"0.00","0.0","0.0","61","79","52","  180","  150",,"21.0","27.1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-13","9.84",,,"0.00","0.0","0.0","70","93","51","  220","  220",,"21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-14","12.08",,,"0.18","0.0","0.0","71","79","46","   40","   50",,"29.1","38.9",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-15","9.62",,,"0.00","0.0","0.0","58","78","42","  140","  130",,"21.0","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-16","9.62",,,"0.00","0.0","0.0","70","88","53","  200","   90",,"21.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-17","10.96",,,"0.00","0.0","0.0","72","91","50","  190","  180",,"30.0","40.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-18","15.88",,,"0.37","0.0","0.0","70","83","50","  300","  220",,"38.9","55.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-19","6.71",,,"0.00","0.0","0.0","62","81","50","  100","   70",,"15.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-20","6.04",,,"0.00","0.0","0.0","70","86","50","  140","  150",,"17.0","25.9",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-21","9.62",,,"0.00","0.0","0.0","72","88","57","   90","  270",,"25.9","38.0",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-22","8.05",,,"0.00","0.0","0.0","67","79","53","   20","  360",,"25.9","36.9",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-23","6.71",,,"0.25","0.0","0.0","63","82","48","   60","   50",,"23.9","33.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-24","8.50",,,"0.06","0.0","0.0","64","81","54","  140","  120",,"25.1","33.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-25","12.97",,,"0.00","0.0","0.0","70","88","57","  200","  200",,"28.0","34.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-26","10.07",,,"0.00","0.0","0.0","73","94","56","   40","   50",,"36.0","53.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-27","7.38",,,"0.51","0.0","0.0","68","82","56","   70","   70",,"25.1","30.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-28","13.87",,,"0.00","0.0","0.0","67","84","58","  260","  290",,"25.9","33.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-29","9.17",,,"0.00","0.0","0.0","73","92","54","   90","  290",,"18.1","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-06-30","10.74",,,"0.00","0.0","0.0","76","91","57","   40","   30",,"29.1","34.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-01","6.93",,,"0.00","0.0","0.0","67","76","56","   60","   70",,"21.0","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-02","11.63",,,"0.00","0.0","0.0","69","80","59","  130","  140",,"19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-03","9.40",,,"0.00","0.0","0.0","72","92","58","  180","  190",,"25.1","31.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-04","9.40",,,"0.00","0.0","0.0","78","93","60","  220","  210",,"23.0","30.0",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-05","9.40",,,"0.00","0.0","0.0","75","96","58","  300","  310",,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-06","12.30",,,"0.00","0.0","0.0","82","98","66","  300","  310",,"32.0","40.0",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-07","10.29",,,"0.15","0.0","0.0","81","100","61","  120","  120",,"36.9","42.1",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-08","8.72",,,"0.00","0.0","0.0","70","83","59","  170","  150",,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-09","10.51",,,"0.00","0.0","0.0","75","94","60","   30","   20",,"29.1","36.9",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-10","9.40",,,"0.00","0.0","0.0","79","96","63","  350","  200",,"21.9","27.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-11","8.28",,,"0.12","0.0","0.0","78","92","64","  310","  290",,"51.0","52.1",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-12","8.50",,,"0.30","0.0","0.0","70","86","59","   10","   10",,"31.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-13","7.83",,,"0.00","0.0","0.0","70","85","59","   60","   40",,"21.0","25.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-14","9.84",,,"0.05","0.0","0.0","72","85","59","  170","  170",,"23.0","29.1",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-15","8.50",,,"0.04","0.0","0.0","67","81","57","   40","   50",,"25.1","33.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-16","9.17",,,"0.26","0.0","0.0","66","75","55","   30","   10",,"32.0","40.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-17","6.93",,,"0.00","0.0","0.0","63","77","55","  200","  200",,"16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-18","12.53",,,"0.00","0.0","0.0","73","91","60","   10","   10",,"25.9","33.1",,,,,,,,"    1",,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-19","12.53",,,"0.00","0.0","0.0","78","96","59","  190","  200",,"28.0","34.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-20","10.96",,,"0.00","0.0","0.0","82","99","68","  180","  190",,"25.9","32.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-21","9.40",,,"0.00","0.0","0.0","81","96","69","  260","  250",,"16.1","21.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-22","9.17",,,"0.00","0.0","0.0","79","96","60","  130","  140",,"19.9","23.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-23","12.97",,,"0.00","0.0","0.0","78","93","65","  200","  180",,"38.9","49.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-24","10.07",,,"0.00","0.0","0.0","81","98","66","  160","  160",,"28.0","34.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-25","13.42",,,"0.00","0.0","0.0","80","93","68","  200","  200",,"35.1","40.0",,,"    1",,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-26","12.30",,,"0.00","0.0","0.0","76","92","66","  200","  200",,"28.0","35.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-27","9.62",,,"0.00","0.0","0.0","71","85","57","  170","  320",,"21.0","30.0",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-28","9.62",,,"0.00","0.0","0.0","72","86","60","  200","  200",,"23.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-29","8.50",,,"1.80","0.0","0.0","69","84","58","  140","  140",,"31.1","36.9",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-30","7.83",,,"1.13","0.0","0.0","60","62","57","   50","   50",,"17.0","19.9","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2014-07-31","4.92",,,"0.00","0.0","0.0","63","78","58","  220","  210",,"10.1","14.1","    1",,,,,,,,,,,,,,,,,,
